Date,Open,High,Low,Close,Adj Close,Volume
2010-07-30,14.241428,14.740000,14.077143,14.650000,14.650000,30704800
2010-08-02,14.860000,15.000000,14.424286,14.554286,14.554286,24295600
2010-08-03,14.437143,14.961429,14.104285,14.915714,14.915714,30139200
2010-08-04,14.995714,15.500000,14.957143,15.447143,15.447143,24243100
2010-08-05,15.318571,15.814285,15.071428,15.790000,15.790000,24296300
2010-08-06,15.527143,16.964285,15.411428,16.902857,16.902857,48693400
2010-08-09,16.857143,16.992857,16.372858,16.700001,16.700001,21420000
2010-08-10,16.200001,18.068571,16.171429,17.858572,17.858572,90987400
2010-08-11,17.431429,18.345715,17.335714,18.067142,18.067142,71350300
2010-08-12,17.778572,19.114286,17.717142,19.007143,19.007143,71959300
2010-08-13,18.917143,19.195715,18.610001,18.894285,18.894285,47224800
2010-08-16,18.805714,19.700001,18.668571,19.602858,19.602858,42668500
2010-08-17,19.928572,20.128571,18.935715,18.995714,18.995714,59518900
2010-08-18,18.428572,18.592857,17.905714,17.957144,17.957144,59725400
2010-08-19,17.678572,18.538572,17.655714,18.320000,18.320000,46575900
2010-08-20,18.240000,18.680000,18.215714,18.565714,18.565714,24221400
2010-08-23,18.642857,18.925714,18.071428,18.128571,18.128571,26871600
2010-08-24,17.940001,17.950001,17.291430,17.325714,17.325714,36478400
2010-08-25,17.144285,17.837143,17.092857,17.750000,17.750000,20053600
2010-08-26,17.984285,18.244286,17.768572,17.977142,17.977142,28499100
2010-08-27,18.049999,18.225714,17.554285,18.014286,18.014286,21134400
2010-08-30,17.892857,17.957144,17.510000,17.585714,17.585714,18643100
2010-08-31,17.408571,18.135714,17.401428,17.931429,17.931429,24219300
2010-09-01,18.695715,19.464285,18.444286,19.272858,19.272858,58268000
2010-09-02,19.185715,19.797142,18.944286,19.714285,19.714285,36800400
2010-09-03,20.000000,20.357143,19.721428,19.782858,19.782858,34800500
2010-09-07,19.701429,20.421429,19.657143,20.255714,20.255714,32400200
2010-09-08,20.512857,21.105715,20.482857,20.857143,20.857143,38980200
2010-09-09,21.185715,21.391428,20.685715,20.811428,20.811428,27959400
2010-09-10,20.947144,20.981428,20.628571,20.879999,20.879999,18475100
2010-09-13,21.344286,21.421429,21.000000,21.134285,21.134285,23407300
2010-09-14,21.102858,21.270000,20.871429,20.950001,20.950001,20414100
2010-09-15,20.941429,20.941429,20.374287,20.445715,20.445715,24116400
2010-09-16,20.392857,20.500000,20.018572,20.071428,20.071428,28531300
2010-09-17,20.340000,20.350000,20.002857,20.065714,20.065714,23191000
2010-09-20,20.285715,20.571428,20.002857,20.412857,20.412857,37009000
2010-09-21,20.500000,21.228571,20.444286,21.028572,21.028572,32460400
2010-09-22,21.440001,22.424286,21.328571,22.418571,22.418571,62444900
2010-09-23,22.680000,23.388571,22.631428,22.924286,22.924286,81991000
2010-09-24,23.445715,23.874287,23.000000,23.172857,23.172857,65331000
2010-09-27,22.928572,23.737143,22.768572,23.570000,23.570000,41696900
2010-09-28,23.549999,23.570000,22.784286,23.122858,23.122858,38302600
2010-09-29,22.912857,24.392857,22.888571,24.375713,24.375713,54484500
2010-09-30,24.549999,24.914286,23.125713,23.165714,23.165714,72002700
2010-10-01,22.942858,22.957144,21.972857,22.094286,22.094286,58912700
2010-10-04,21.860001,22.684286,21.652857,22.341429,22.341429,47406800
2010-10-05,22.785715,22.858572,22.030001,22.308571,22.308571,41052900
2010-10-06,22.070000,22.678572,21.208570,21.467142,21.467142,47487300
2010-10-07,21.524286,22.012857,21.262857,21.632856,21.632856,28767900
2010-10-08,21.719999,21.857143,21.150000,21.377142,21.377142,24377500
2010-10-11,21.534286,22.354286,21.461428,21.955715,21.955715,28622300
2010-10-12,21.959999,22.261429,21.644285,22.198572,22.198572,25449200
2010-10-13,22.585714,22.785715,22.001429,22.087143,22.087143,22960700
2010-10-14,21.987143,22.394285,21.648571,21.825714,21.825714,21929600
2010-10-15,21.932858,22.261429,21.722857,22.245714,22.245714,24075100
2010-10-18,22.344286,22.378571,21.717142,21.857143,21.857143,19976600
2010-10-19,21.472857,21.775715,21.049999,21.332857,21.332857,25627700
2010-10-20,21.428572,22.252857,21.142857,21.878571,21.878571,63282100
2010-10-21,24.219999,24.991428,23.797142,24.670000,24.670000,111769000
2010-10-22,23.871429,24.497143,23.705715,24.014286,24.014286,49298900
2010-10-25,24.175714,24.264286,23.580000,23.834286,23.834286,25864300
2010-10-26,23.871429,25.651428,23.864286,25.374287,25.374287,73645600
2010-10-27,25.614286,26.391428,25.080000,25.500000,25.500000,64831200
2010-10-28,25.571428,25.602858,24.721428,25.100000,25.100000,26392100
2010-10-29,24.991428,25.114286,24.188572,24.795713,24.795713,41610800
2010-11-01,24.850000,24.857143,23.671429,23.910000,23.910000,34553400
2010-11-02,23.812857,24.768572,23.794285,24.515715,24.515715,38203200
2010-11-03,24.662857,24.862858,24.147142,24.494286,24.494286,27377000
2010-11-04,24.764286,24.775715,23.799999,23.974285,23.974285,41218800
2010-11-05,24.405714,24.415714,23.837143,24.014286,24.014286,21994000
2010-11-08,23.832857,24.362858,23.608572,24.161428,24.161428,28799400
2010-11-09,24.250000,24.985714,24.202858,24.351429,24.351429,40275900
2010-11-10,24.285715,25.322857,24.092857,25.267143,25.267143,38518900
2010-11-11,24.988571,25.527143,24.792856,25.020000,25.020000,29417500
2010-11-12,24.941429,25.270000,24.299999,24.714285,24.714285,29166900
2010-11-15,24.561428,24.791430,23.954287,24.042856,24.042856,31976700
2010-11-16,23.822857,24.175714,23.367144,23.628571,23.628571,27365800
2010-11-17,23.530001,24.072857,23.431429,23.811428,23.811428,18810400
2010-11-18,24.227142,24.400000,24.002857,24.047142,24.047142,17776500
2010-11-19,24.051428,24.750000,23.972857,24.719999,24.719999,22594600
2010-11-22,25.867144,26.957144,25.857143,26.902857,26.902857,71804600
2010-11-23,26.604286,27.442858,26.577143,26.815714,26.815714,47708500
2010-11-24,27.272858,27.404285,26.688572,26.967142,26.967142,28202300
2010-11-26,26.907143,27.497143,26.828571,27.414286,27.414286,21292600
2010-11-29,27.715714,28.571428,27.500000,28.417143,28.417143,49387800
2010-11-30,28.285715,29.542856,27.935715,29.414286,29.414286,83170500
2010-12-01,29.688572,29.891428,28.267143,28.591429,28.591429,74986800
2010-12-02,27.747143,28.064285,27.334286,27.631428,27.631428,59782800
2010-12-03,27.815714,27.885714,26.371429,26.492857,26.492857,62869800
2010-12-06,26.701429,27.667143,26.612858,27.638571,27.638571,47777100
2010-12-07,28.178572,28.485714,27.072857,27.115715,27.115715,49305200
2010-12-08,26.444286,26.927143,25.912857,26.889999,26.889999,73343900
2010-12-09,27.142857,27.448572,26.512857,27.292856,27.292856,47335400
2010-12-10,28.197144,28.281429,27.500000,27.804285,27.804285,47511800
2010-12-13,27.507143,27.515715,26.071428,26.257143,26.257143,50047200
2010-12-14,25.877142,26.100000,25.301428,25.492857,25.492857,63529900
2010-12-15,25.465714,25.917143,25.080000,25.500000,25.500000,44511600
2010-12-16,25.507143,26.104286,25.471428,25.950001,25.950001,34080900
2010-12-17,26.151428,26.357143,25.655714,25.717142,25.717142,103407500
2010-12-20,25.828571,25.864286,25.219999,25.435715,25.435715,32995900
2010-12-21,25.809999,26.644285,25.644285,26.605715,26.605715,40583900
2010-12-22,26.731428,27.108572,26.371429,26.478571,26.478571,29177400
2010-12-23,26.482857,26.484285,25.935715,26.368572,26.368572,21014700
2010-12-27,25.735714,25.834286,25.394285,25.715714,25.715714,26189100
2010-12-28,25.590000,26.338572,25.502857,26.238571,26.238571,27215300
2010-12-29,26.292856,26.357143,25.740000,25.752857,25.752857,19399100
2010-12-30,25.714285,25.764286,25.531429,25.685715,25.685715,14743400
2010-12-31,25.578571,25.677143,25.075714,25.100000,25.100000,21562800
2011-01-03,25.000000,25.838572,24.785715,25.487143,25.487143,39956000
2011-01-04,25.907143,26.414286,25.469999,25.910000,25.910000,44065700
2011-01-05,25.878571,26.112858,25.530001,25.675714,25.675714,31799600
2011-01-06,25.168571,25.670000,25.092857,25.427143,25.427143,31991400
2011-01-07,25.524286,25.792856,25.197144,25.614286,25.614286,22155000
2011-01-10,25.671429,26.850000,25.597143,26.840000,26.840000,43674400
2011-01-11,27.059999,27.328571,26.538572,26.664286,26.664286,32522700
2011-01-12,26.858572,27.000000,26.392857,26.985714,26.985714,21098700
2011-01-13,26.920000,27.478571,26.714285,27.355715,27.355715,29903300
2011-01-14,27.258572,27.607143,26.969999,27.354286,27.354286,19575500
2011-01-18,27.352858,27.834286,27.081429,27.668571,27.668571,18580800
2011-01-19,27.544285,27.692858,27.002857,27.267143,27.267143,21740600
2011-01-20,26.688572,26.889999,25.900000,26.428572,26.428572,38231200
2011-01-21,26.408571,26.511429,25.955715,26.012857,26.012857,24908100
2011-01-24,25.712856,26.345715,25.152857,26.280001,26.280001,26971700
2011-01-25,26.141428,26.692858,25.937143,26.677143,26.677143,21464100
2011-01-26,26.771429,26.798571,25.975714,26.147142,26.147142,59841600
2011-01-27,29.592857,30.255714,29.225714,30.124287,30.124287,129042200
2011-01-28,30.241428,31.142857,29.807142,31.139999,31.139999,62805400
2011-01-31,30.442858,30.930000,30.037144,30.582857,30.582857,41064100
2011-02-01,30.661428,30.968571,30.292856,30.414286,30.414286,28660800
2011-02-02,29.818571,30.524286,29.750000,30.180000,30.180000,33358500
2011-02-03,30.150000,30.474285,29.959999,30.212856,30.212856,21245700
2011-02-04,30.422857,31.571428,30.291430,31.438572,31.438572,44262400
2011-02-07,31.827143,31.830000,31.122858,31.145714,31.145714,25432400
2011-02-08,31.178572,31.198572,30.877142,31.090000,31.090000,17367700
2011-02-09,31.041430,31.997143,31.041430,31.755714,31.755714,28954100
2011-02-10,31.567142,32.142857,31.472857,31.885714,31.885714,21756700
2011-02-11,32.034286,33.085712,31.988571,33.009998,33.009998,46299400
2011-02-14,33.668571,35.364285,33.509998,35.364285,35.364285,78523900
2011-02-15,34.784286,34.950001,34.001427,34.398571,34.398571,48073900
2011-02-16,34.672855,34.984287,33.762856,33.959999,33.959999,45555300
2011-02-17,33.695713,34.542858,33.437141,33.661430,33.661430,39449200
2011-02-18,33.968571,34.052856,33.055714,33.644287,33.644287,32113200
2011-02-22,32.195713,32.772858,31.530001,31.657143,31.657143,55374200
2011-02-23,30.792856,31.128571,29.341429,30.171429,30.171429,68933200
2011-02-24,30.357143,30.912857,30.040001,30.740000,30.740000,31628800
2011-02-25,30.661428,31.070000,30.150000,30.348572,30.348572,29468600
2011-02-28,30.549999,30.615715,29.000000,29.524286,29.524286,40524400
2011-03-01,29.457144,29.637142,28.678572,29.232857,29.232857,39839100
2011-03-02,29.285715,29.642857,28.821428,29.175714,29.175714,33028800
2011-03-03,29.500000,29.584286,28.621429,29.052856,29.052856,35263200
2011-03-04,29.107143,30.182858,29.107143,30.102858,30.102858,44178400
2011-03-07,30.675714,30.698572,29.178572,29.628571,29.628571,37129400
2011-03-08,28.600000,28.892857,27.765715,27.921429,27.921429,68000100
2011-03-09,27.898571,28.491428,27.302856,27.570000,27.570000,50239000
2011-03-10,27.297142,29.105715,26.984285,28.574286,28.574286,69890100
2011-03-11,28.888571,29.320000,28.587143,29.219999,29.219999,35978600
2011-03-14,29.032858,29.571428,28.402857,28.742857,28.742857,29913800
2011-03-15,28.925714,31.314285,28.857143,31.015715,31.015715,76736800
2011-03-16,31.575714,31.910000,30.321428,30.548571,30.548571,59555300
2011-03-17,30.991428,31.381428,30.407143,30.557142,30.557142,28709800
2011-03-18,30.508572,30.634285,29.617144,29.914286,29.914286,38354400
2011-03-21,30.264286,30.954287,29.650000,30.405714,30.405714,32550000
2011-03-22,31.538572,31.814285,31.142857,31.627142,31.627142,46892300
2011-03-23,31.721428,32.857143,31.230000,32.722858,32.722858,57878800
2011-03-24,33.139999,33.302856,32.331429,32.732857,32.732857,43992900
2011-03-25,32.422855,33.144287,32.368572,32.858570,32.858570,30192400
2011-03-28,33.357143,34.471428,33.334286,33.902859,33.902859,51343600
2011-03-29,33.995716,34.125713,33.571430,33.911430,33.911430,26824700
2011-03-30,34.098572,34.595715,33.867142,33.992859,33.992859,27037500
2011-03-31,33.897144,34.242859,33.577145,33.968571,33.968571,24822700
2011-04-01,34.428570,34.919998,34.342857,34.584286,34.584286,37766400
2011-04-04,34.975716,35.315716,34.681427,34.959999,34.959999,24021900
2011-04-05,34.942856,35.521427,34.610001,34.889999,34.889999,26569200
2011-04-06,35.428570,35.554287,34.045715,34.281429,34.281429,40247200
2011-04-07,33.625713,33.781429,33.004284,33.422855,33.422855,41850200
2011-04-08,33.705715,34.242859,33.241428,33.551430,33.551430,38601500
2011-04-11,33.254284,33.672855,32.354286,32.594284,32.594284,31331300
2011-04-12,32.124287,33.417141,32.058571,33.417141,33.417141,40469800
2011-04-13,33.782856,34.121429,33.181427,34.107143,34.107143,30430400
2011-04-14,33.997143,34.349998,33.392857,33.818573,33.818573,35948500
2011-04-15,33.804287,33.851429,33.318573,33.641430,33.641430,21938700
2011-04-18,33.144287,33.452858,32.574287,33.332859,33.332859,21769300
2011-04-19,33.395714,34.612858,33.122856,34.507141,34.507141,36087800
2011-04-20,34.770000,35.072857,34.201427,34.918571,34.918571,29532300
2011-04-21,34.877144,36.045715,34.798573,36.031429,36.031429,36942500
2011-04-25,36.387142,36.425713,35.428570,35.952858,35.952858,71051400
2011-04-26,33.872856,34.604286,32.471428,32.701427,32.701427,110663700
2011-04-27,32.667141,33.801430,32.164288,33.708572,33.708572,56493500
2011-04-28,33.285713,34.205715,33.234287,33.481430,33.481430,30851800
2011-04-29,33.257141,33.638573,33.099998,33.238571,33.238571,21412300
2011-05-02,34.031429,34.267143,33.485714,33.884285,33.884285,35550200
2011-05-03,33.669998,33.705715,32.571430,33.034286,33.034286,32200000
2011-05-04,33.114285,33.142857,32.185715,32.741428,32.741428,33527900
2011-05-05,32.341427,33.397144,32.317142,32.901428,32.901428,27300000
2011-05-06,33.252857,33.305714,32.714287,32.781429,32.781429,22122800
2011-05-09,33.114285,33.828571,33.051430,33.772858,33.772858,28853300
2011-05-10,33.880001,34.214287,33.572857,33.947144,33.947144,26876500
2011-05-11,34.150002,34.642857,34.001427,34.381428,34.381428,33600000
2011-05-12,34.457142,35.250000,34.198570,35.110001,35.110001,36400000
2011-05-13,34.875713,35.660000,34.761429,35.217144,35.217144,35317100
2011-05-16,35.142857,35.152859,33.471428,33.869999,33.869999,33921300
2011-05-17,33.571430,34.011429,33.015713,33.848572,33.848572,29656200
2011-05-18,33.914288,34.814285,33.894287,34.648571,34.648571,30947000
2011-05-19,34.785713,35.055714,34.442856,34.675713,34.675713,23732800
2011-05-20,34.511429,35.270000,34.451427,35.128571,35.128571,30755900
2011-05-23,34.717144,35.697144,34.285713,35.404285,35.404285,35000000
2011-05-24,35.698570,36.097141,35.231430,35.371429,35.371429,31802400
2011-05-25,35.419998,37.134285,35.310001,37.067142,37.067142,55647900
2011-05-26,37.042858,37.982857,36.937141,37.678570,37.678570,41690600
2011-05-27,37.785713,37.869999,37.360001,37.787144,37.787144,19627300
2011-05-31,38.178570,38.685715,37.771427,38.685715,38.685715,33658800
2011-06-01,38.495716,39.091427,37.928570,38.180000,38.180000,41684300
2011-06-02,38.007141,38.997143,37.731430,38.814285,38.814285,30041200
2011-06-03,38.571430,39.462856,38.500000,39.099998,39.099998,34934900
2011-06-06,39.052856,39.671429,37.230000,37.512856,37.512856,45899000
2011-06-07,37.535713,38.205715,37.254284,37.669998,37.669998,36411200
2011-06-08,37.608570,37.919998,36.928570,37.465714,37.465714,27864200
2011-06-09,37.459999,37.782856,36.885715,37.509998,37.509998,21591500
2011-06-10,37.374287,37.799999,36.831429,36.945713,36.945713,30501800
2011-06-13,37.111427,37.571430,36.391430,36.745716,36.745716,23246300
2011-06-14,37.114285,37.371429,36.562859,37.304287,37.304287,21319200
2011-06-15,37.068573,37.538570,36.612858,36.731430,36.731430,22248100
2011-06-16,36.635715,36.812859,34.894287,35.614285,35.614285,39373600
2011-06-17,35.864285,35.977142,34.957142,35.095715,35.095715,28554400
2011-06-20,34.551430,35.401428,34.302856,35.090000,35.090000,19649000
2011-06-21,35.098572,36.400002,34.694286,36.235714,36.235714,21613900
2011-06-22,35.971428,36.177143,35.382858,35.522858,35.522858,21876400
2011-06-23,35.020000,37.264286,34.957142,36.531429,36.531429,36745800
2011-06-24,36.714287,37.214287,36.298573,36.708572,36.708572,34063400
2011-06-27,36.414288,37.494286,35.948570,37.160000,37.160000,23160200
2011-06-28,37.417141,38.084286,37.224285,37.869999,37.869999,16490600
2011-06-29,38.141430,38.391430,37.571430,37.848572,37.848572,18239900
2011-06-30,37.814285,37.857143,37.257141,37.527142,37.527142,17966900
2011-07-01,37.437141,38.322857,37.437141,38.284286,38.284286,27940500
2011-07-05,39.428570,41.604286,39.387142,41.375713,41.375713,62904100
2011-07-06,40.950001,41.682858,40.642857,41.565716,41.565716,32587800
2011-07-07,41.918571,42.478573,41.661430,41.774284,41.774284,26770100
2011-07-08,41.180000,42.257141,41.017143,42.162857,42.162857,20738200
2011-07-11,42.118572,43.071430,40.985714,41.534286,41.534286,36917300
2011-07-12,41.704285,42.327145,40.971428,41.610001,41.610001,36339800
2011-07-13,42.957142,43.541428,42.371429,42.675713,42.675713,49245000
2011-07-14,42.785713,42.857143,40.751427,40.945713,40.945713,40881400
2011-07-15,41.137142,41.392857,40.231430,40.990002,40.990002,28459200
2011-07-18,40.351429,40.352856,39.177143,39.857143,39.857143,28844200
2011-07-19,40.571430,41.330002,40.562859,41.041428,41.041428,19149200
2011-07-20,40.428570,40.700001,39.717144,40.200001,40.200001,19914300
2011-07-21,40.214287,40.682858,39.301430,39.401428,39.401428,22668800
2011-07-22,38.998573,39.814285,38.650002,39.511429,39.511429,23739800
2011-07-25,40.081429,40.785713,39.628571,40.218571,40.218571,52708600
2011-07-26,36.514286,38.327145,35.922855,38.130001,38.130001,97017900
2011-07-27,38.509998,39.142857,38.171429,38.488571,38.488571,38229100
2011-07-28,37.761429,38.672855,37.587143,38.088570,38.088570,28319200
2011-07-29,37.298573,38.102856,37.214287,37.998573,37.998573,23352000
2011-08-01,38.362858,38.500000,36.965714,37.625713,37.625713,25886700
2011-08-02,37.391430,38.228573,36.705715,36.742859,36.742859,23356200
2011-08-03,36.785713,37.357143,35.875713,37.142857,37.142857,24917200
2011-08-04,36.721428,37.181427,34.965714,35.110001,35.110001,33214300
2011-08-05,35.505714,35.838570,33.775715,34.444286,34.444286,37859500
2011-08-08,32.849998,33.665714,31.642857,32.377144,32.377144,37291800
2011-08-09,32.451427,34.299999,32.018570,33.971428,33.971428,36947400
2011-08-10,33.357143,34.284286,33.020000,33.202858,33.202858,22071700
2011-08-11,33.587143,35.099998,33.372856,34.732857,34.732857,21564900
2011-08-12,35.291428,35.407143,34.581429,34.857143,34.857143,18046000
2011-08-15,35.095715,35.254284,33.744286,35.182858,35.182858,23191000
2011-08-16,34.904285,35.048573,33.700001,34.148571,34.148571,18447100
2011-08-17,34.372856,34.439999,32.648571,33.177143,33.177143,25797100
2011-08-18,31.914286,32.285713,30.711428,31.068571,31.068571,34983900
2011-08-19,30.624287,31.571428,29.285715,29.315714,29.315714,32870600
2011-08-22,30.338572,30.338572,29.049999,29.315714,29.315714,33551000
2011-08-23,29.571428,31.392857,29.155714,31.362858,31.362858,29471400
2011-08-24,31.291430,31.428572,29.928572,30.861429,30.861429,30849700
2011-08-25,31.112858,31.958570,30.631428,30.832857,30.832857,26050500
2011-08-26,30.625713,31.785715,30.357143,31.698572,31.698572,25616500
2011-08-29,32.424286,32.425713,31.750000,32.148571,32.148571,19516000
2011-08-30,32.071430,34.115715,31.928572,33.754284,33.754284,31488800
2011-08-31,34.132858,34.554287,32.984287,33.572857,33.572857,27595400
2011-09-01,33.504284,34.071430,33.218571,33.324287,33.324287,21085400
2011-09-02,29.815714,30.698572,29.660000,30.444286,30.444286,55624100
2011-09-06,29.871429,31.278572,29.818571,31.252857,31.252857,28156800
2011-09-07,31.641428,31.711428,30.367144,30.857143,30.857143,29697500
2011-09-08,30.580000,31.250000,29.972857,30.171429,30.171429,27562500
2011-09-09,30.031429,30.299999,29.027143,29.138571,29.138571,31879400
2011-09-12,28.758572,30.090000,28.374287,30.007143,30.007143,31899000
2011-09-13,29.994286,29.997143,29.150000,29.821428,29.821428,21983500
2011-09-14,29.867144,30.178572,29.345715,29.815714,29.815714,18268600
2011-09-15,25.247143,26.485714,24.018572,24.178572,24.178572,148744400
2011-09-16,23.971428,24.000000,22.020000,22.170000,22.170000,124931800
2011-09-19,22.384285,23.284286,20.370001,20.535715,20.535715,139805400
2011-09-20,20.200001,20.425714,18.481428,18.575714,18.575714,224343000
2011-09-21,18.625713,19.182858,17.860001,18.357143,18.357143,158463900
2011-09-22,18.875713,18.985714,17.892857,18.361429,18.361429,115101000
2011-09-23,18.292856,19.170000,18.217142,18.480000,18.480000,74465300
2011-09-26,19.459999,19.697144,18.080000,18.888571,18.888571,80972500
2011-09-27,19.197144,19.284286,18.059999,18.212856,18.212856,77775600
2011-09-28,18.362858,18.900000,18.081429,18.162857,18.162857,56025200
2011-09-29,18.295713,18.347143,15.391429,16.170000,16.170000,135921800
2011-09-30,15.602858,16.535715,15.375714,16.181429,16.181429,76881700
2011-10-03,16.448572,17.134285,16.088572,16.178572,16.178572,59146500
2011-10-04,16.382856,16.714285,15.714286,16.414286,16.414286,50512000
2011-10-05,16.512857,17.122858,16.000000,17.108572,17.108572,52418800
2011-10-06,17.100000,17.750000,16.925714,17.605715,17.605715,40497100
2011-10-07,17.571428,17.740000,16.714285,16.744286,16.744286,40393500
2011-10-10,18.222857,18.357143,15.330000,15.945714,15.945714,151744600
2011-10-11,15.617143,15.848572,14.732857,15.522857,15.522857,141077300
2011-10-12,15.628572,16.605715,15.295714,16.231428,16.231428,72188200
2011-10-13,16.085714,16.995714,15.892858,16.715714,16.715714,69115200
2011-10-14,17.352858,17.428572,16.342857,16.577143,16.577143,49319200
2011-10-17,16.558571,17.035715,16.461428,16.761429,16.761429,39347000
2011-10-18,16.750000,16.784286,15.797143,15.962857,15.962857,42016100
2011-10-19,15.808572,16.298571,15.084286,15.631429,15.631429,60456900
2011-10-20,15.721429,15.998571,15.582857,15.925714,15.925714,25578000
2011-10-21,16.241428,16.732857,15.848572,16.719999,16.719999,43923600
2011-10-24,17.014286,17.182858,16.442858,16.977142,16.977142,120460200
2011-10-25,10.700000,11.341429,10.607142,11.052857,11.052857,315541800
2011-10-26,11.247143,11.631429,10.771428,11.342857,11.342857,148733900
2011-10-27,11.740000,11.817142,11.321428,11.551429,11.551429,71190000
2011-10-28,11.468572,12.094286,11.371428,12.020000,12.020000,57769600
2011-10-31,11.948571,12.012857,11.635715,11.725715,11.725715,39653600
2011-11-01,11.444285,11.571428,11.248571,11.441428,11.441428,33016200
2011-11-02,11.530000,12.057143,11.444285,11.912857,11.912857,41384000
2011-11-03,12.018572,13.228572,11.685715,13.184286,13.184286,94685500
2011-11-04,13.067142,13.270000,12.535714,12.860000,12.860000,84483700
2011-11-07,13.000000,13.405714,12.854285,12.975715,12.975715,47485200
2011-11-08,13.032857,13.228572,12.807143,12.924286,12.924286,31906000
2011-11-09,12.714286,12.920000,12.571428,12.578571,12.578571,28756000
2011-11-10,12.755714,12.900000,12.120000,12.160000,12.160000,39614400
2011-11-11,12.271428,12.564285,11.957143,12.535714,12.535714,38140200
2011-11-14,12.570000,12.585714,12.207143,12.245714,12.245714,21811300
2011-11-15,12.164286,12.435715,12.071428,12.325714,12.325714,21372400
2011-11-16,12.351429,12.351429,11.555715,11.597143,11.597143,34560400
2011-11-17,11.538571,11.571428,10.827143,10.922857,10.922857,52823400
2011-11-18,10.957143,11.285714,10.862857,11.151428,11.151428,34729100
2011-11-21,11.000000,11.425714,10.465714,10.638572,10.638572,44408000
2011-11-22,9.887143,10.600000,9.857142,10.064285,10.064285,106696800
2011-11-23,9.950000,10.111428,9.774285,9.785714,9.785714,44626400
2011-11-25,9.738571,9.945714,8.985714,9.122857,9.122857,38045000
2011-11-28,9.600000,10.108571,9.544286,9.992857,9.992857,56503300
2011-11-29,9.904285,9.912857,9.378572,9.652857,9.652857,50081500
2011-11-30,9.861428,9.902857,8.910000,9.218572,9.218572,108332700
2011-12-01,9.202857,9.777143,9.142858,9.595715,9.595715,52402700
2011-12-02,9.460000,9.698571,9.301429,9.481428,9.481428,39710300
2011-12-05,9.564285,10.272857,9.328571,10.017143,10.017143,67872000
2011-12-06,10.011429,10.110000,9.544286,9.734285,9.734285,59470600
2011-12-07,9.757143,10.395715,9.642858,10.280000,10.280000,59046400
2011-12-08,10.218572,10.421429,9.870000,9.917143,9.917143,46216100
2011-12-09,9.934286,10.240000,9.932858,10.127143,10.127143,32909100
2011-12-12,9.962857,10.975715,9.931429,10.751429,10.751429,93400300
2011-12-13,10.778571,11.084286,10.228572,10.301429,10.301429,72621500
2011-12-14,9.940000,10.235714,9.845715,10.148571,10.148571,37184000
2011-12-15,10.228572,10.280000,9.914286,9.960000,9.960000,26247200
2011-12-16,10.027143,10.121428,9.880000,9.974286,9.974286,32560500
2011-12-19,9.970000,9.970000,9.561429,9.592857,9.592857,24200400
2011-12-20,9.807143,10.227143,9.745714,10.200000,10.200000,30880500
2011-12-21,10.184286,10.344286,10.027143,10.138572,10.138572,25386900
2011-12-22,10.160000,10.628572,10.160000,10.548572,10.548572,25860800
2011-12-23,10.590000,10.654285,10.328571,10.374286,10.374286,22556100
2011-12-27,10.328571,10.355714,10.028571,10.085714,10.085714,21940800
2011-12-28,10.074286,10.142858,9.795714,9.885715,9.885715,23597000
2011-12-29,9.854285,9.984285,9.658571,9.900000,9.900000,26163200
2011-12-30,9.872857,10.084286,9.832857,9.898571,9.898571,21809200
2012-01-03,10.040000,10.388572,10.018572,10.320000,10.320000,29213800
2012-01-04,10.335714,11.567142,10.258572,11.492857,11.492857,100489900
2012-01-05,11.345715,11.694285,11.040000,11.328571,11.328571,86552900
2012-01-06,11.302857,12.471429,11.242857,12.327143,12.327143,125610800
2012-01-09,12.801429,14.235714,12.448571,14.025714,14.025714,214073300
2012-01-10,14.257143,14.262857,13.214286,13.690000,13.690000,146335000
2012-01-11,13.570000,13.657143,13.064285,13.164286,13.164286,87148600
2012-01-12,13.211429,13.338572,12.742857,13.164286,13.164286,61243000
2012-01-13,13.067142,13.792857,12.885715,13.482857,13.482857,88839100
2012-01-17,13.714286,13.978572,13.475715,13.531428,13.531428,58832200
2012-01-18,13.311429,14.131429,13.178572,14.077143,14.077143,66091200
2012-01-19,14.237143,14.942857,14.237143,14.780000,14.780000,78789900
2012-01-20,14.657143,14.967143,14.241428,14.320000,14.320000,53860800
2012-01-23,14.101429,14.231428,13.371428,13.422857,13.422857,61086900
2012-01-24,13.157143,13.527143,13.068571,13.238571,13.238571,41929300
2012-01-25,13.242857,13.642858,13.092857,13.577143,13.577143,77953400
2012-01-26,16.271429,17.052856,16.008572,16.572857,16.572857,158944100
2012-01-27,16.542856,17.712856,16.325714,17.684286,17.684286,102228700
2012-01-30,17.822857,18.497143,17.602858,17.918571,17.918571,105826000
2012-01-31,17.855715,17.927143,16.821428,17.171429,17.171429,84273700
2012-02-01,17.344286,17.678572,16.892857,17.567142,17.567142,52306800
2012-02-02,17.642857,17.964285,17.464285,17.714285,17.714285,41126400
2012-02-03,17.857143,18.212856,17.620001,18.061428,18.061428,46788000
2012-02-06,17.602858,18.657143,17.407143,18.464285,18.464285,81617200
2012-02-07,18.389999,19.061428,18.115715,18.268572,18.268572,81435200
2012-02-08,17.981428,18.198572,17.632856,17.714285,17.714285,51012500
2012-02-09,17.772858,18.139999,17.450001,17.834286,17.834286,40514600
2012-02-10,17.721428,18.035715,17.552856,17.704287,17.704287,33901000
